2830,-594281.485795712,-429183.91842550813,-20
2840,-596008.5086378395,-430444.6490270278,-20
2850,-598748.5308697067,-432428.9506212186,-20
2860,-602071.4705480469,-434829.62182003306,-20
2870,-603418.0118537791,-435818.5798955561,-20
2880,-606349.6735888774,-437939.76684919774,-20
2890,-609463.5448016385,-440191.10342974134,-20
2900,-611451.067970755,-441637.90569339605,-20
2910,-614730.6346958679,-444007.5962113338,-20
2920,-616377.7770658062,-445211.26933271834,-20
2930,-617868.8088560766,-446303.4348971971,-20
2940,-620857.8556075194,-448465.61114822776,-20
2950,-622630.3348898337,-449758.8106355951,-20
2960,-626632.3646426831,-452644.54617334466,-20
2970,-627958.7004727338,-453619.0717662381,-20
2980,-630461.0610326268,-455433.61502330453,-20
2990,-632313.0059914674,-456783.5757081907,-20
3000,-633634.9714874862,-457754.9796339184,-20
3010,-636704.8945857751,-459974.9247041248,-20
3020,-638277.6105030471,-461124.0075021763,-20
3030,-640054.5578833781,-462418.9699166984,-20
3040,-641331.9519121365,-463358.53708009725,-20
3050,-643616.0676536007,-465020.0483240002,-20
3060,-644792.3711646653,-465888.8365461892,-20
3070,-646730.2166605693,-467301.58332897775,-20
3080,-649468.5145434975,-469286.0818167836,-20
3090,-650127.8570418863,-469785.6121727756,-20
3100,-652812.657709698,-471731.8983640697,-20
3110,-655833.4802056454,-473918.2001468894,-20
3120,-657518.6030997749,-475150.4307855533,-20
3130,-659907.8490379102,-476885.6064556499,-20
3140,-661761.713577555,-478238.36684111046,-20
3150,-662784.7786154499,-478997.6990110354,-20
3160,-665851.7229553907,-481216.94496813597,-20
3170,-668857.3036012085,-483392.35971514875,-20
3180,-670495.0291432869,-484593.5922452047,-20
3190,-673514.8583811808,-486782.0417008432,-20
3200,-674943.2350630711,-487833.73933076486,-20
3210,-676498.0296519947,-488974.3068942817,-20
3220,-678433.8249927383,-490387.0178519557,-20
3230,-680115.5248080911,-491619.66057720775,-20
3240,-682588.1275896075,-493417.23399257666,-20
3250,-684326.5362933894,-494690.3830667066,-20
3260,-685715.0195750033,-495713.58541071654,-20
3270,-687069.4430290915,-496712.45930649375,-20
3280,-688035.806365492,-497432.7188324942,-20
3290,-690954.3654440605,-499547.4038886146,-20
3300,-692510.9758831606,-500689.26848797186,-20
3310,-694865.7567093906,-502401.25479242177,-20
3320,-695521.4681014894,-502899.6200724924,-20
3330,-697748.2485074233,-504520.1775053024,-20
3340,-700072.8000175243,-506210.5714410888,-20
3350,-701963.3764588118,-507590.98318486556,-20
3360,-703802.7851680123,-508934.84654858016,-20
3370,-705208.4527920084,-509967.466280006,-20
3380,-707823.5075749002,-511865.3625535001,-20
3390,-709546.9316547635,-513127.808324831,-20
3400,-711907.3404895809,-514845.2432068434,-20
3410,-713945.671969778,-516332.62283555564,-20
3420,-714995.4870664278,-517113.91933316266,-20
3430,-717740.2137849146,-519104.4384177961,-20
3440,-719822.0054638871,-520621.4324742051,-20
3450,-721495.6920443083,-521846.92288879165,-20
3460,-724445.4321308899,-523983.88009349274,-20
3470,-725726.8546018881,-524929.1818584915,-20
3480,-727676.540661348,-526351.8147581058,-20
3490,-730339.5032410361,-528283.9308864544,-20
3500,-735438.2366154509,-531955.8832967507,-20
3510,-737735.372620794,-533626.6947291386,-20
3520,-739914.4038504222,-535213.1456074445,-20
3530,-741995.4983611337,-536729.6416865241,-20
3540,-744097.6645680127,-538261.188977152,-20
3550,-745222.1786875937,-539094.4133482813,-20
3560,-747871.8974913068,-541017.0696366478,-20
3570,-750650.5398139121,-543031.8141527945,-20
3580,-752753.7024031605,-544564.0731451148,-20
3590,-754765.6164026926,-546031.1545733521,-20
3600,-757479.4779367278,-548001.0556690915,-20
3610,-759324.8681588062,-549350.6201134333,-20
3620,-761044.6287603062,-550610.4491145047,-20
3630,-762851.8745028679,-551932.7675020489,-20
3640,-765264.2381957776,-553687.3129969843,-20
3650,-767068.400335169,-555007.4288108354,-20
3660,-771112.8117895863,-557927.7227068477,-20
3670,-773337.298865006,-559548.0706178617,-20
3680,-774929.7993750855,-560716.9995536328,-20
3690,-777036.4600662428,-562253.1857616022,-20
3700,-778678.589880076,-563457.5642000545,-20
3710,-781978.9157592085,-565846.3683994348,-20
3720,-782894.4853024853,-566531.7752160612,-20
3730,-786469.3561950593,-569116.6829964712,-20
3740,-788900.1742786544,-570884.4101990392,-20
3750,-791118.414526213,-572501.724661581,-20
3760,-792436.8109592661,-573476.2935423333,-20
3770,-794673.735043887,-575106.9536027767,-20
3780,-797178.1924827527,-576928.7089162522,-20
3790,-798054.486677059,-577584.6333407568,-20
3800,-801229.1611597824,-579880.829399845,-20
3810,-803139.7871554147,-581274.1336824395,-20
3820,-805781.9151695094,-583189.9394067929,-20
3830,-807408.1781892459,-584380.1272780332,-20
3840,-808783.7447025337,-585391.2462160959,-20
3850,-809629.0672198092,-586023.6194427211,-20
3860,-813199.7305341179,-588602.6646672274,-20
3870,-814003.5792436054,-589205.4137454327,-20
3880,-816587.4239549913,-591079.5885392799,-20
3890,-816963.5762354166,-591376.8401681551,-20
3900,-819009.04489323,-592867.8892094505,-20
3910,-819920.520993421,-593548.9435667298,-20
3920,-822157.4984575321,-595176.7846125234,-20
3930,-824054.5263480062,-596561.8045342906,-20
3940,-826206.2456646089,-598128.7469032925,-20
3950,-827814.7668564786,-599307.6906117708,-20
3960,-829977.1603878308,-600882.2574198795,-20
3970,-831216.9087095725,-601797.7919354093,-20
3980,-832263.6151321892,-602575.4393801355,-20
3990,-834874.0076662379,-604470.0054758845,-20
4000,-835977.4492239829,-605288.1780171309,-20
4010,-836976.9967435837,-606032.1405311315,-20
4020,-838814.7535809147,-607374.823986368,-20
4030,-840504.6685860574,-608611.9061328985,-20
4040,-842151.4869557789,-609816.7763969853,-20
4050,-843731.9216537134,-610974.2297526528,-20
4060,-844346.7649233085,-611440.5463737921,-20
4070,-846063.3168939054,-612693.7977813613,-20
4080,-846894.3807983657,-613314.5577131186,-20
4090,-848868.0163381528,-614751.440241538,-20
4100,-850334.6289336823,-615826.1635240591,-20
4110,-850790.7179170116,-616179.0842264371,-20
4120,-853225.1249271728,-617942.232090838,-20
4130,-853575.4300244601,-618216.7357317575,-20
4140,-856451.0211355049,-620293.5865253609,-20
4150,-857566.8542099271,-621112.0387213768,-20
4160,-859085.8012535719,-622217.0008954088,-20
4170,-860165.7232653752,-623008.3737609826,-20
4180,-861341.6631545838,-623868.330824703,-20
4190,-863031.3275062232,-625095.2339330169,-20
4200,-863474.6382948338,-625430.4559248816,-20
4210,-864860.5968284894,-626438.9977346356,-20
4220,-866091.6686387286,-627336.9061705207,-20
4230,-867345.2950196392,-628250.9250140282,-20
4240,-869464.2995234963,-629783.0710882118,-20
4250,-869892.6155926291,-630109.0111375924,-20
4260,-872491.5186852518,-631986.7990608944,-20
4270,-873107.639906823,-632448.3142191595,-20
4280,-874698.7028011197,-633606.2162865143,-20
4290,-877121.2498022814,-635358.0355730584,-20
4300,-877986.3341666175,-635997.3815475842,-20
4310,-879428.4126100413,-637050.2947214585,-20
4320,-881930.2175929984,-638860.1554235707,-20
4330,-882748.4758118179,-639466.0541512988,-20
4340,-884355.5525681087,-640635.3946915065,-20
4350,-885178.0340219314,-641244.3100156656,-20
4360,-887809.9302875834,-643145.6644911313,-20
4370,-889442.9071898736,-644332.0765641958,-20
4380,-890397.1499689098,-645033.6785492216,-20
4390,-891993.1509997946,-646195.1078569965,-20
4400,-893407.4877929512,-647228.205566394,-20
4410,-894161.2743050997,-647789.4816465002,-20
4420,-895923.0200528367,-649072.157180598,-20
4430,-897191.359247396,-650002.3994624261,-20
4440,-898900.7423919548,-651247.6731371109,-20
4450,-900052.7941232662,-652094.8529451905,-20
4460,-901200.1406251414,-652938.6718751014,-20
4470,-903050.5385675622,-654284.670405402,-20
4480,-904267.4962695843,-655178.211621132,-20
4490,-906156.5336328238,-656551.8097377316,-20
4500,-907989.1984133585,-657885.1417238278,-20
4510,-909034.062685524,-658654.3304896603,-20
4520,-910291.239575671,-659575.1711254796,-20
4530,-912407.1718048791,-661109.4084320568,-20
4540,-914705.3288788152,-662773.8063420111,-20
4550,-916163.7272663744,-663838.3766188391,-20
4560,-919590.3987368358,-666308.8562405973,-20
4570,-921062.8668725576,-667384.90490897,-20
4580,-922171.927748808,-668201.3769634346,-20
4590,-923324.0991571256,-669048.64225509,-20
4600,-925406.6825316607,-670560.487522615,-20
4610,-925615.4552200846,-670733.896585775,-20
4620,-927416.0038331969,-672047.1455951409,-20
4630,-929508.673690839,-673569.0526363137,-20
4640,-931038.691864211,-674689.0656172937,-20
4650,-932219.9121629312,-675559.9372592367,-20
4660,-934177.9217034001,-676985.6583595717,-20
4670,-935745.9754810595,-678132.8396293285,-20
4680,-937257.1394921287,-679239.3853515207,-20
4690,-938520.2403610745,-680168.7431150534,-20
4700,-940495.5629215653,-681606.8306582611,-20
4710,-943809.2455979104,-684000.8897127933,-20
4720,-944984.8439843929,-684867.7457031381,-20
4730,-946757.6634203824,-686161.1881574163,-20
4740,-948537.9809280282,-687459.9863771633,-20
4750,-950075.6704864647,-688585.4789189037,-20
4760,-952489.8782477523,-690337.055891252,-20
4770,-953624.8079526759,-691174.8628233402,-20
4780,-955061.1626677398,-692227.9733341002,-20
4790,-957280.6618575768,-693840.4727554125,-20
4800,-958256.4712185465,-694564.6222989623,-20
4810,-960280.4872939616,-696037.4909242588,-20
4820,-961418.8515592854,-696877.7511137759,-20
4830,-963020.1124578619,-698047.2231841877,-20
4840,-964742.7630710446,-699303.4021936038,-20
4850,-966477.2335474504,-700569.4525338936,-20
4860,-968103.999159489,-701758.5708282068,-20
4870,-969487.5824524136,-702773.9874660103,-20
4880,-977562.0181303077,-708570.0129502204,-20
4890,-979281.9881860915,-709825.7058472089,-20
4900,-980001.7475497436,-710366.9625355317,-20
4910,-984148.6541435528,-713356.1815311097,-20
4920,-985137.293647258,-714089.4954623277,-20
4930,-986706.6874697839,-715237.6339069891,-20
4940,-988108.4313631434,-716266.0224022459,-20
4950,-991165.7417859593,-718475.5298471145,-20
4960,-992402.1453233993,-719384.3895167145,-20
4970,-994163.6853866775,-720668.3467047703,-20
4980,-995675.7049727894,-721774.0749805645,-20
4990,-997418.8711043401,-723044.9079316722,-20
5000,-998990.5499231277,-724194.6785165205,-20
5010,-1000256.0464943765,-725127.1760674125,-20
5020,-1002385.0789309435,-726676.4849506747,-20
5030,-1004287.9943329246,-728065.7102378041,-20
5040,-1005777.2040267821,-729159.4314477023,-20
5050,-1006776.4925854801,-729903.2089896295,-20
5060,-1008205.1343011062,-730953.6673579339,-20
5070,-1010207.8342487514,-732414.1673205376,-20
5080,-1012617.0028906605,-734165.0020647584,-20
5090,-1013208.0188769185,-734617.1563406569,-20
5100,-1015658.533496562,-736397.5239261166,-20
5110,-1018272.0623900269,-738294.3302785915,-20
5120,-1019198.9300867728,-738987.8072048386,-20
5130,-1021404.5560896173,-740594.682921156,-20
5140,-1023034.0902572422,-741791.4930408881,-20
5150,-1025238.5983415863,-743396.1416725625,-20
5160,-1027072.3281240363,-744735.9486600268,-20
5170,-1027817.3217410165,-745298.0869578697,-20
5180,-1029782.0481604206,-746731.4629717298,-20
5190,-1030644.7508731907,-747377.679195137,-20
5200,-1032055.7634896747,-748415.5453497684,-20
5210,-1033095.286777144,-749188.061983675,-20
5220,-1034751.8056208878,-750399.8611577777,-20
5230,-1035006.5689283856,-750610.406377419,-20
5240,-1036923.6365809095,-752008.3118435075,-20
5250,-1038360.099225789,-753062.9280184214,-20
5260,-1040573.4887329367,-754672.4919520983,-20
5270,-1041226.5687865587,-755167.5491332569,-20
5280,-1042579.6264089965,-756162.5902921411,-20
5290,-1044143.0130566794,-757306.4378976289,-20
5300,-1045866.8651009653,-758564.9036435473,-20
5310,-1047261.844060727,-759588.4600433771,-20
5320,-1047800.3891818026,-760000.2779870025,-20
5330,-1049596.4249082506,-761310.3035058939,-20
5340,-1050114.5265057704,-761707.5189326939,-20
5350,-1051465.8369185713,-762699.8835132659,-20
5360,-1053241.519885247,-763996.7999180343,-20
5370,-1054405.5445181776,-764856.8175129846,-20
5380,-1055384.6776663314,-765584.769761666,-20
5390,-1056941.866590289,-766725.6189930643,-20
5400,-1057728.2691231864,-767315.9065165624,-20
5410,-1059022.9563248693,-768269.2545177644,-20
5420,-1065702.9186790676,-773069.2276279061,-20
5430,-1066660.102568869,-773782.9304063356,-20
5440,-1069079.5574205152,-775539.6838717972,-20
5450,-1070031.45740642,-776248.1838617291,-20
5460,-1072331.451496414,-777919.6082117247,-20
5470,-1073346.7159966673,-778671.93999762,-20
5480,-1075065.0447884335,-779926.4605631672,-20
5490,-1076878.1518109117,-781247.2512935088,-20
5500,-1078457.0019183187,-782400.7156559424,-20
5510,-1079934.8330030832,-783482.0235736313,-20
5520,-1080998.0674133354,-784267.1910095258,-20
5530,-1082434.6126919405,-785319.0090656723,-20
5540,-1083941.4748688263,-786421.0534777336,-20
5550,-1084724.8553997066,-787006.3252855053,-20
5560,-1086139.1591863448,-788042.2565616755,-20
5570,-1087550.0946457845,-789074.353318418,-20
5580,-1089467.3958794547,-790468.1399138967,-20
5590,-1090227.3165179384,-791035.2260842422,-20
5600,-1092132.4703064605,-792418.907361758,-20
5610,-1093298.0195380962,-793274.2996700692,-20
5620,-1094129.228367979,-793890.8774056998,-20
5630,-1095827.5821285541,-795126.8443775392,-20
5640,-1096663.2834813667,-795746.6310581197,-20
5650,-1097527.666551462,-796386.9046796163,-20
5660,-1098359.7609384004,-797004.1149560009,-20
5670,-1100963.3387007243,-798886.670500518,-20
5680,-1101683.737405048,-799422.669575035,-20
5690,-1102980.7651497042,-800370.5465355037,-20
5700,-1104249.2141734695,-801298.0101239074,-20
5710,-1104978.027822815,-801840.01987344,-20
5720,-1105986.5902930058,-802581.8502092905,-20
5730,-1106786.3967002719,-803174.5690716234,-20
5740,-1107738.2946903282,-803875.9247788065,-20
5750,-1108966.8136000463,-804774.8668571766,-20
5760,-1109948.615241551,-805497.5823153943,-20
5770,-1111826.935316769,-806860.6680834071,-20
5780,-1112755.2248697795,-807545.1606212718,-20
5790,-1113924.8021414098,-808402.0015295792,-20
5800,-1114647.2947196055,-808939.4962282904,-20
5810,-1115676.4076662397,-809696.0054758862,-20
5820,-1116462.7150886476,-810279.0822061775,-20
5830,-1117729.6844456808,-811205.4888897727,-20
5840,-1118361.861457388,-811678.4724695635,-20
5850,-1119378.6228800027,-812426.1592000027,-20
5860,-1120112.2624546522,-812968.7588961809,-20
5870,-1120776.1325128495,-813461.5232234646,-20
5880,-1121701.8098289745,-814141.2927349824,-20
5890,-1122272.3128299643,-814567.3663071181,-20
